id,address,categories,city,country,latitude,longitude,name,postalCode,twitter,websites,no_twitter,no_website,no_menu,state,address_location
AVwcezM2IN2L1WUflaT7,7424 SW Beaverton Hillsdale Hwy,"brewery,beer garden,american restaurant,brewery, beer garden, , american restaurant,restaurant",Portland,US,45.485620000000004,-122.75398999999999,Raccoon Lodge & Brew Pub,97225-2149,cascadebrewing,http://raclodge.com,False,False,False,OR,"7424 SW Beaverton Hillsdale Hwy, Portland, OR, 97225-2149, US"
AVwcnFir_7pvs4fzxCDP,2730 NW 31st Ave,"brewery,bar drinks,cakes desserts,food catering,rentals equipment,service staff,brewery northwest industrial",Portland,US,,,Portland Brewing Co.,97210,portlandbrewing,"http://www.macsbeer.com/,http://portlandbrewing.com",False,False,False,OR,"2730 NW 31st Ave, Portland, OR, 97210, US"
AV0ZDqCu-gnIPe8DVXyd,210 th Ave.,"brew pubs,pubs,beer gardens,bars pubs,breweries",Portland,US,45.5246,-122.6819,Deschutes Brewery Portland Public House,97209,,https://www.deschutesbrewery.com/pubs/portland,True,False,True,OR,"210 th Ave., Portland, OR, 97209, US"
AVzBGKvGLD2H7whiWMXJ,1 Industrial Way Ste 5,"brewery,foundation contractors",Portland,US,43.7028,-70.3199,Foundation Brewing Company,4103,,,True,True,True,OR,"1 Industrial Way Ste 5, Portland, OR, 4103, US"
AVwdU4KikufWRAb54ukA,939 SE Belmont St,"brewery,beer garden,bars clubs,food dining,bars pubs,restaurants,brew pubs,bars,american restaurants",Portland,US,45.51672,-122.65598999999999,Cascade Brewing Barrel House,97214,cascadebrewing,http://www.cascadebrewingbarrelhouse.com,False,False,False,OR,"939 SE Belmont St, Portland, OR, 97214, US"
AVwdIA8P_7pvs4fz2g2g,86 Newbury St,"brewery,food , drink,breweries",Portland,US,43.661755,-70.24916,The Shipyard Brewing Company,4101,shipyardbrewing,http://shipyard.com,False,False,True,OR,"86 Newbury St, Portland, OR, 4101, US"
AVwcttDJkufWRAb5yO04,1339 NW Flanders St,"brewery,distillery,brewery , distillery",Portland,US,,,Rogue Ales Public House & Distillery,97209,rogueales,,False,True,True,OR,"1339 NW Flanders St, Portland, OR, 97209, US"
AVwdfO5AIN2L1WUfwTm7,4336 SE Woodstock Blvd,"brewery,beer bar,restaurant",Portland,US,45.478790000000004,-122.61778000000001,Double Mountain Brewery & Taproom,97206,doublemountain,http://www.doublemountainbrewery.com,False,False,True,OR,"4336 SE Woodstock Blvd, Portland, OR, 97206, US"
AVwdaWFKkufWRAb55n5O,151 W Jewett Blvd,"brewery,beer garden,american restaurant,brewery, beer garden, , american restaurant",Portland,US,45.7273468,-121.48567369999999,Everybody's Brewing,97239,everybodysbrew,http://www.everybodysbrewing.com,False,False,False,OR,"151 W Jewett Blvd, Portland, OR, 97239, US"
AVwda8O7kufWRAb55ueI,930 SE Oak St,"brewery,restaurant",Portland,US,45.520070000000004,-122.65598,Base Camp Brewing,97214,basecampbrewing,http://basecampbrewingco.com,False,False,True,OR,"930 SE Oak St, Portland, OR, 97214, US"
AVwcwYGuIN2L1WUfoij6,5846 NE Sandy Blvd,"chinese restaurant,brewery",Portland,US,,,BTU Brasserie & Brewery,97213,,http://www.btupdx.com,True,False,True,OR,"5846 NE Sandy Blvd, Portland, OR, 97213, US"
AVwcjcNT_7pvs4fzwYRj,6237 SE Milwaukie Ave,"brewery,bar,brewery , bar",Portland,US,,,Portland U-Brew & Pub,97202,pdxubrew,http://www.portlandubrewandpub.com,False,False,False,OR,"6237 SE Milwaukie Ave, Portland, OR, 97202, US"
AVwcrO3yIN2L1WUfnpnP,6620 SW Scholls Ferry Rd,"bars,beer , ale,brew pubs,coffee , espresso restaurants,beer homebrewing equipment , supplies,brewery,convenience store,bar,shopping,specialty , gift shops,gift , specialty shops,brewery, convenience store, , bar,brewery, convenience store, , bar raleigh west,recreation",Portland,US,45.47245,-122.77138000000001,Uptown Market,97223,uptownmarketpdx,"http://www.uptownmarketpdx.com,http://uptownmarketpdx.com",False,False,True,OR,"6620 SW Scholls Ferry Rd, Portland, OR, 97223, US"
AV3iUfd5IxWefVJwj6Bu,4495 Sw Scholls Ferry Rd,"breweries , brew pubs,hotels , motels,movie theaters,restaurants,american restaurants,bar , grill restaurants,pub restaurants,winery tours",Portland,US,,,Raleigh Hills Pub,97225,,,True,True,True,OR,"4495 Sw Scholls Ferry Rd, Portland, OR, 97225, US"
AVwchiuK_7pvs4fzwBy0,5224 SE 26th Ave,brewery,Portland,US,,,Gigantic Brewing Company,97202,,,True,True,False,OR,"5224 SE 26th Ave, Portland, OR, 97202, US"
AVwc5fhKByjofQCxjY7I,7675 SW Capitol Hwy,"beverages,beer , ale,restaurants,brewery,pizza place,restaurant",Portland,US,45.46887,-122.7096,Lucky Labrador Public House,97219,,http://www.luckylab.com,True,False,False,OR,"7675 SW Capitol Hwy, Portland, OR, 97219, US"
AVwenF8u_7pvs4fzEnJb,5316 N E 15th Ave,"brewery northeast portl,",Portland,US,,,Alberta Brewing Company,97211,jimpdx,,False,True,True,OR,"5316 N E 15th Ave, Portland, OR, 97211, US"
AVwc-1sYByjofQCxkRSF,180 Commercial St,"brewery tours,food , drink,tours,tour",Portland,US,43.65573,-70.25271,Maine Beer Tours,4101,,,True,True,True,OR,"180 Commercial St, Portland, OR, 4101, US"
AVwdwlL_IN2L1WUfy8ZT,Commercial St,"brewery downtown portl,",Portland,US,,,Maine Beer Tours,4101,mainebeertours,,False,True,True,OR,"Commercial St, Portland, OR, 4101, US"
AVwdZzc7ByjofQCxov7e,901 N E Oneonta St,"brewery , pub woodlawn,brewery , pub",Portland,US,,,Bushwhacker Cider - Woodlawn,97211,bushwhckr,http://bushwhackercider.com,False,False,True,OR,"901 N E Oneonta St, Portland, OR, 97211, US"
AVwdW16n_7pvs4fz5CL-,Fore St,"brewery downtown portl,",Portland,US,,,Sebago Brewing Company,4101,,,True,True,True,OR,"Fore St, Portland, OR, 4101, US"
AVyca1FrgXLl9CNj-9wb,Thomaskirchhof 3-5,"italian restaurant,brewery,pizza place",Portland,US,,,Brauhaus an der Thomaskirche,4109,,,True,True,True,OR,"Thomaskirchhof 3-5, Portland, OR, 4109, US"
AVwdPxFgIN2L1WUftxog,897 Forest Ave,"crafts , craft supplies retail,brewer equipment supplies , services,recycling centers,jewelers,bottlers equipment , supplies",Portland,US,43.678805,-70.288249,Forest Ave Redemption Center,4103,,,True,True,True,OR,"897 Forest Ave, Portland, OR, 4103, US"
AVwczRo9_7pvs4fzzHA-,929 N Russell St,"bars , pubs,pubs,breweries,beverages retail,beer , ale retail",Portland,US,45.541151,-122.676911,Widmer Brothers Brewing,97227,,http://www.widmer.com,True,False,True,OR,"929 N Russell St, Portland, OR, 97227, US"
AV12Zcgb3-Khe5l_PHAb,1520 th Ave,brewers,Portland,US,,,McMenamins Greater Trumps,97214,,,True,True,True,OR,"1520 th Ave, Portland, OR, 97214, US"
AV12ZchHIxWefVJwhZff,1504 NE Broadway St 900,brewers,Portland,US,,,Broadway Pub,97232,,,True,True,True,OR,"1504 NE Broadway St 900, Portland, OR, 97232, US"
AVwdLTiukufWRAb53Fwd,5306 Old Highway 52,"wineries,brewers",Portland,US,36.577134,-86.453312,Sumner Crest Winery & Vineyard,37148,,,True,True,True,OR,"5306 Old Highway 52, Portland, OR, 37148, US"
AVwdwsdg_7pvs4fz9BpM,122 Anderson St,"brewers,beverages,beer , ale,liquor stores",Portland,US,43.666237,-70.25569,Bunker Brewing Co,4101,,http://bunkerbrewingco.com,True,False,True,OR,"122 Anderson St, Portland, OR, 4101, US"
AV1c9FUUIxWefVJwek-d,131 th Ave,brewers,Portland,US,45.5241,-122.6845,Fat Head's Brewery,97209,,,True,True,True,OR,"131 th Ave, Portland, OR, 97209, US"
AV1c9CUlIxWefVJwekzs,1001 Nw Lovejoy St 405,"beverage manufacturers,flavoring extract manufacturers,breweries",Portland,US,45.5301,-122.6814,Four Seasons Flavor,97209,,,True,True,True,OR,"1001 Nw Lovejoy St 405, Portland, OR, 97209, US"
AVweD9vTIN2L1WUf1pqn,131 NW 13th Ave,"brewery,american restaurant,brewery , american restaurant,brewery , american restaurant pearl,restaurant",Portland,US,45.524128000000005,-122.68428999999999,Fat Head's Brewery,97209,fatheadspdx,http://fatheadsportland.com,False,False,False,OR,"131 NW 13th Ave, Portland, OR, 97209, US"
AVwcskhg_7pvs4fzx-mB,1700 N Killingsworth St,"brewery,restaurant,brewery overlook",Portland,US,45.56252,-122.68512,Lucky Labrador Tap Room,97217,,http://www.luckylab.com,True,False,False,OR,"1700 N Killingsworth St, Portland, OR, 97217, US"
AVweEIdI_7pvs4fz_ui_,12272 SW Scholls Ferry Rd,"brewery,burger joint,bar,movie theaters,bars , clubs,bars , pubs,pubs,taverns,restaurants,hotels , motels,winery tours",Portland,US,45.44317565,-122.8031871,McMenamins Greenway Pub,97223,captainneon,http://www.mcmenamins.com/373-mcmenamins-breweries-home,False,False,True,OR,"12272 SW Scholls Ferry Rd, Portland, OR, 97223, US"
AVwdF7pxIN2L1WUfsIaD,915 SW 9th Ave,"frozen yogurt shop,dessert shop,frozen yogurt,beverage manufacturers,yogurt manufacturers,breweries",Portland,US,45.518318,-122.681928,TartBerry Inc.,97205,tartberryinc,"http://www.tartberryinc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJX3JFxiqQ1LtDbyqIrOIk5SmYZnALpEOLKDRstQBBSoapPNY9B0Ck7ni4-UIPeutosO8v61kq_s1tk5WfKdXtKNWS0ZFECLOnw1hIV1dvydFONBAnfeckDhKOaBt7nt7Hxq2Ie-Lx93XqUPjCSsWSWAx8m3druNchF7nzsn7Ti4eoBE5u68vHweCQtWiMkruxltJIe-XWQvrnqpahb1Nrr7xVsqoRId3OTBCW-wOg_3addK6mHkl_HDs-lBCaH4xgBPivvLj5Z3HY5n6bfU3Vjjgl6iXu-tMJgQwvzesF4RdxAmGxXz_bVfQ8WKiJZABFAJ-JJA2w798WLPjeAPPHDAoNJYmJIJsypcVw6DNmqRo&placement=listing_profile&cs_user=unknown&cs_session=0b0a58a6068859a7cc2eaab264ba0e1cb2822b36",False,False,False,OR,"915 SW 9th Ave, Portland, OR, 97205, US"
AVwcjV9T_7pvs4fzwXE6,3345 NE Broadway St,"pizza place,bar,brewery,restaurant,take out restaurants,bars , clubs,bars , pubs,restaurants,italian restaurants,pizza place, bar, , brewery,taverns,bars,family style restaurants,pizza,pizza place, bar, , brewery grant park",Portland,US,45.53537,-122.62978999999999,Blind Onion Pizza and Pub,97232,blindonionpdx,http://www.blindonion.com,False,False,False,OR,"3345 NE Broadway St, Portland, OR, 97232, US"
AVwdRE81_7pvs4fz4EmQ,1 N Center Court St,"brewery,american restaurant,brewery , american restaurant lloyd district",Portland,US,,,Widmer Brothers Brewing,97227,,http://widmerbrothers.com,True,False,True,OR,"1 N Center Court St, Portland, OR, 97227, US"
AVwc6hNo_7pvs4fz0UJY,1 Industrial Way,"brewery,tourist information , attractions,food , drink,amusement places , arcades,banquet halls , reception facilities,breweries",Portland,US,43.70274921,-70.32015343,Austin Street Brewery,4103,austinstbrewery,"http://austinstreetbrewery.com,http://www.austinstreetbrewery.com",False,False,True,OR,"1 Industrial Way, Portland, OR, 4103, US"
AVzBHqiG-gnIPe8DSkEx,2204 NE Alberta St #101,brewery,Portland,US,,,Great Notion Brewing,97211,,,True,True,True,OR,"2204 NE Alberta St #101, Portland, OR, 97211, US"
AVyisaOdKV4T4IkwNad7,50 Industrial Way,brewery,Portland,US,,,Allagash Brewing Company,4103,,,True,True,True,OR,"50 Industrial Way, Portland, OR, 4103, US"
AVwcvlEKkufWRAb5yi_-,2944 SE Powell Blvd,"brewery,restaurant",Portland,US,45.496883000000004,-122.63488999999998,Hopworks Urban Brewery,97202,hopworksbrewery,http://hopworksbeer.com,False,False,False,OR,"2944 SE Powell Blvd, Portland, OR, 97202, US"
AVzBG7KsFcQ3k02bBesM,1716 NW 23rd Ave,"brewery,pool hall,restaurant",Portland,US,45.535,-122.69859,McMenamins Tavern & Pool,97210,,,True,True,True,OR,"1716 NW 23rd Ave, Portland, OR, 97210, US"
AVwdW6lvIN2L1WUfu-ie,820 NE Dekum St,"brewery,beer garden,gastropub,brewery, beer garden, , gastropub,brewery, beer garden, , gastropub woodlawn",Portland,US,45.57155977,-122.65675309999999,Breakside Brewery,97211,breaksidebrews,http://breaksidebrews.com,False,False,True,OR,"820 NE Dekum St, Portland, OR, 97211, US"
AVyiru-iYuCoGd6wM29U,304 SE 2nd Ave,"brewery,gastropub,restaurant",Portland,US,45.52061,-122.66333999999999,Wayfinder Beer,97214,,,True,True,True,OR,"304 SE 2nd Ave, Portland, OR, 97214, US"
AVwc8uyy_7pvs4fz0rP_,1411 NW Flanders St,"brewery,pub,brewers,restaurant",Portland,US,45.5259,-122.6856,10 Barrel Brewing,97209,10barrelbrewing,http://10barrel.com,False,False,False,OR,"1411 NW Flanders St, Portland, OR, 97209, US"
AV0ZDtvuFcQ3k02bEQYS,2901 SW Barbur Blvd,"wholesale foods,breweries",Portland,US,45.5023,-122.6818,Viso Beverage Co,97201,,,True,True,True,OR,"2901 SW Barbur Blvd, Portland, OR, 97201, US"
AVwcxoZJkufWRAb5y5WB,5201 NE M L King Blvd,"brewery,pizza place",Portland,US,45.56060159,-122.66189609999999,Old Town Brewing,97211,otbrewingco,http://www.otbrewing.com,False,False,False,OR,"5201 NE M L King Blvd, Portland, OR, 97211, US"
AVwcgyalIN2L1WUflwFK,12562 SW Main St,"brewery,american restaurant,bar,restaurant,brewery, american restaurant, , bar,brewery, american restaurant, , bar downtown tigard",Portland,US,45.42904102,-122.77395659999999,Max's Fanno Creek Brew Pub,97223,fannocreekbrew,http://www.fannocreekbrewpub.com,False,False,False,OR,"12562 SW Main St, Portland, OR, 97223, US"
AVweb11g_7pvs4fzC8pa,2326 N Flint Ave,"brew pubs,bar , grills,beer , ale,restaurants,brewers,brewery,non-profit,brewery , non-profit,banquet halls , reception facilities,beer , ale,bar , grills,brewery , non-profit eliot,restaurant",Portland,US,45.54002,-122.66841000000001,Ex Novo Brewing Co,97227,exnovobrew,http://www.exnovobrew.com,False,False,True,OR,"2326 N Flint Ave, Portland, OR, 97227, US"
AVwc4pAxByjofQCxjPYw,3443 NE 57th Ave,"restaurants,american restaurants,banquet halls , reception facilities,buffet restaurants,wings joint,brewery,restaurant",Portland,US,45.547990000000006,-122.60486000000002,Fire on the Mountain,97213,,http://www.portlandwings.com,True,False,False,OR,"3443 NE 57th Ave, Portland, OR, 97213, US"
AVweYLNwkufWRAb5CY0r,1945 NW Quimby St,"american restaurants,beer , ale,banquet halls , reception facilities,restaurants,brewery,restaurant,take out restaurants,banquet halls , reception facilities,beer , ale",Portland,US,45.5337,-122.69166000000001,Lucky Labrador Beer Hall,97209,luckylabpdx,http://www.luckylab.com,False,False,False,OR,"1945 NW Quimby St, Portland, OR, 97209, US"
AVwdiAbwByjofQCxqB4L,3947 N Williams Ave,"pizza,bars,bar , grills,restaurants,brewery,pub,restaurant,bar , grills",Portland,US,45.551429999999996,-122.66708999999999,Hopworks Bike Bar,97227,hopworksbeer,http://www.hopworksbeer.com,False,False,False,OR,"3947 N Williams Ave, Portland, OR, 97227, US"
AVzBG7EK-gnIPe8DSj8Y,670 N Russell St,"brew pubs,beer , ale,brewery",Portland,US,45.54095,-122.67317,The Labrewatory,97227,,http://www.labrewatory.com,True,False,True,OR,"670 N Russell St, Portland, OR, 97227, US"
AVwdiR3lByjofQCxqEgO,210 NW 11th Ave,"bars , pubs,craft breweries,brewery,pub,brewpub,nightlife",Portland,US,45.524505600000005,-122.68203740000001,Deschutes Brewery Portland Public House,97209,deschutespdxpub,https://www.deschutesbrewery.com/pubs/portland/,False,False,True,OR,"210 NW 11th Ave, Portland, OR, 97209, US"
AV1grhoHRxPSIh2RaVFl,2720 NE Flanders St,"brew pubs,bar , grills,beer , ale,restaurants,brewers",Portland,US,45.52555,-122.63753999999999,Migration Brewery,97232,,,True,True,True,OR,"2720 NE Flanders St, Portland, OR, 97232, US"
AVwdJg5fByjofQCxl_rK,3455 Del Mar Heights Rd,"cheese shops,grocery stores , supermarkets,breweries,beer , ale distributors,beer , ale retail",San Diego,US,32.954378999999996,-117.232069,Ralphs Fresh Fare,92130,,,True,True,True,CA,"3455 Del Mar Heights Rd, San Diego, CA, 92130, US"
AVwcwIY2IN2L1WUfofvO,5640 Kearny Mesa Rd,"winemaking equipment , supplies,brewer equipment supplies , services,breweries",San Diego,US,32.836644,-117.138178,Brew It Yourself,92111,,,True,True,True,CA,"5640 Kearny Mesa Rd, San Diego, CA, 92111, US"
AVwc9UkC_7pvs4fz0w16,5839 Mission Gorge Rd,brewery grantville,San Diego,US,,,Kensington Brewing Company,92120,,,True,True,True,CA,"5839 Mission Gorge Rd, San Diego, CA, 92120, US"
AVwcvf_6_7pvs4fzyeQI,3760 Hancock Saint San Diego Ca 92110,brewery midway district,San Diego,US,,,Bay City Brewing Co.,,,,True,True,True,CA,
AVwdZlSaIN2L1WUfvatC,9715 Carroll Centre Rd,brewery miramar,San Diego,US,,,Intergalactic Co. Tasting Room,92126,,,True,True,True,CA,"9715 Carroll Centre Rd, San Diego, CA, 92126, US"
AV1TpyZt-gnIPe8DWaEm,6550 Mira Mesa Boulevard,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.906614000000005,-117.17786399999999,Green Flash Brewing Company,,,http://www.greenflashbrew.com/,True,False,True,CA,
AV1Tpyp2LD2H7whiZ8kb,9550 Distribution Ave,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.880398,-117.163354,Saint Archer Brewing Co.,,,,True,True,True,CA,
AV1Tpy3U3D1zeR_xE0xy,7955 Sliverton Ave #1201,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.889924,-117.14972399999999,Mike Hess brewing,,,http://www.mikehessbrewing.com/,True,False,True,CA,
AV1TpzHCLD2H7whiZ8qW,9825 Carroll Centre Rd,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.8986859,-117.12066899999999,Intergalactic Brewing Company,,,,True,True,True,CA,
AV1Tpy-rLD2H7whiZ8ov,1800 Ord Way,"attraction,bars,clubs , nightlife,brewery",San Diego,US,33.210709,-117.27430600000001,Oceanside Ale Works,,,,True,True,True,CA,
AV1Tpy_iLD2H7whiZ8o2,8830 Recho Rd Ste D,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.883748,-117.17163400000001,Rough Draft Brewing,,,,True,True,True,CA,
AV1c93Wx3-Khe5l_MZN8,5060 Santa Fe St,brewers,San Diego,US,,,Karl Strauss Brewing Co,92109,,,True,True,True,CA,"5060 Santa Fe St, San Diego, CA, 92109, US"
AV1Tpju4LD2H7whiZ6Od,San Diego Airport,"restaurant,brewery",San Diego,US,32.981578000000006,-117.26266100000001,Stone Brewing - San Diego Airport,,,http://www.stonebrewing.com/visit/outposts/airport,True,False,True,CA,
AVwcjaW6_7pvs4fzwX5K,4223 30th St,"take out,breweries,microbreweries,wineries",San Diego,US,32.754603,-117.130007,Belching Beaver North Park,92104,,,True,True,True,CA,"4223 30th St, San Diego, CA, 92104, US"
AVwcktcZkufWRAb5wrIH,7955 Silverton Ave,brewery,San Diego,US,,,Mike Hess Brewing,92126,mhb,http://www.mikehessbrewing.com,False,False,True,CA,"7955 Silverton Ave, San Diego, CA, 92126, US"
AVwdCdBS_7pvs4fz1mx4,9045 Carroll Rd,brewery,San Diego,US,,,Ballast Point Brewing & Spirits,92121,,,True,True,True,CA,"9045 Carroll Rd, San Diego, CA, 92121, US"
AVwdJ4WUkufWRAb522lx,1030 University Ave,"cheese shops,grocery stores , supermarkets,breweries,beer , ale distributors,beer , ale retail",San Diego,US,32.748638,-117.15471699999999,Ralphs Fresh Fare,92103,,,True,True,True,CA,"1030 University Ave, San Diego, CA, 92103, US"
AVwejOePIN2L1WUf5_oq,9495 Candida St,"winemaking equipment , supplies,laboratories,brewer equipment supplies , services",San Diego,US,32.896046000000005,-117.121756,White Laboratory,92126,,,True,True,True,CA,"9495 Candida St, San Diego, CA, 92126, US"
AVwczitBByjofQCxiYSd,2911 El Cajon Blvd,brewery,San Diego,US,,,Home Brewing Co.,92104,,,True,True,True,CA,"2911 El Cajon Blvd, San Diego, CA, 92104, US"
AVwdSYzE_7pvs4fz4SOO,241 14th St,brewery,San Diego,US,,,San Diego Brewery Tours,92101,sdbrewerytour,,False,True,True,CA,"241 14th St, San Diego, CA, 92101, US"
AVwdEfkbByjofQCxlMsT,8680 Miralani Dr,"breweries,wineries",San Diego,US,32.895989,-117.13766399999999,2kids Brewing Co,92126,,,True,True,True,CA,"8680 Miralani Dr, San Diego, CA, 92126, US"
AVwcwUrAIN2L1WUfoh58,2181 Logan Ave,"brewery,beer garden,brewers,brewery , beer garden",San Diego,US,,,Border X Brewing,92113,borderxbrewing,http://borderxbrewing.com,False,False,True,CA,"2181 Logan Ave, San Diego, CA, 92113, US"
AV1yV5Foa4HuVbed8mJv,10045 Carroll Canyon Rd Ste A,brewery,San Diego,US,,,Newtopia Cyder,92131,,,True,True,True,CA,"10045 Carroll Canyon Rd Ste A, San Diego, CA, 92131, US"
AVzA-vCc-gnIPe8DSf9l,10320 Camino Santa Fe Ste C,brewery,San Diego,US,,,Longship Brewery,92121,,,True,True,True,CA,"10320 Camino Santa Fe Ste C, San Diego, CA, 92121, US"
AV5XyUMoa4HuVbedCw0i,9550 Distribution Ave,brewers,San Diego,US,32.8805,-117.1635,St Archer Brewing Co,92121,,,True,True,True,CA,"9550 Distribution Ave, San Diego, CA, 92121, US"
AV5XyYcRa4HuVbedCxAc,6190 Fairmount Ave G,brewers,San Diego,US,32.7873,-117.1028,Benchmark Brewing Co,92120,,,True,True,True,CA,"6190 Fairmount Ave G, San Diego, CA, 92120, US"
AV5XwCJW3-Khe5l_VDCM,427 9th Ave 502,brewers,San Diego,US,32.7099,-117.1563,Ocean Brew LLC,92101,,,True,True,True,CA,"427 9th Ave 502, San Diego, CA, 92101, US"
AV2j9jIea4HuVbed-Sy5,3052 El Cajon Blvd 1,brewers,San Diego,US,32.7554,-117.1289,San Diego Brewing Co,92104,,,True,True,True,CA,"3052 El Cajon Blvd 1, San Diego, CA, 92104, US"
AVwc_YCIIN2L1WUfrESy,2120 W Washington St,"brewery,beer garden,brewery , beer garden mission hills",San Diego,US,,,Acoustic Ales Brewing Experiment,92110,acousticales,http://acousticales.com,False,False,True,CA,"2120 W Washington St, San Diego, CA, 92110, US"
AV459J7EIxWefVJwkzDV,1501 E St,"beer bar,brewery,pub",San Diego,US,,,10 Barrel Brewpub,92101,,,True,True,True,CA,"1501 E St, San Diego, CA, 92101, US"
AVwc-QF6_7pvs4fz06km,1971 India St,"brewery,brewers,hardware manufacturers,fasteners wholesale , manufacturers,breweries",San Diego,US,32.7252,-117.1688,Bolt Brewery,92101,,,True,True,True,CA,"1971 India St, San Diego, CA, 92101, US"
AVz-gF-z-gnIPe8DUulD,2816 Historic Decatur Rd 116,"brewers,restaurant",San Diego,US,32.7406,-117.2116,Stone Brewing World Bistro & Gardens,92106,,,True,True,False,CA,"2816 Historic Decatur Rd 116, San Diego, CA, 92106, US"
AVwdOrxl_7pvs4fz3pKT,6304 Riverdale St,"brewery,beer garden,brew pubs,restaurants,beer , ale,breweries,wineries,liquor stores,brewery , beer garden grantville",San Diego,US,32.788939,-117.09978000000001,Groundswell Brewing Co.,92120,groundswellbrew,http://groundswellbrew.com,False,False,True,CA,"6304 Riverdale St, San Diego, CA, 92120, US"
AVyirx_yl8hL2jjQyPt3,8920 Kenamar Dr #210,brewery,San Diego,US,,,Duck Foot Brewing Company,92121,,,True,True,True,CA,"8920 Kenamar Dr #210, San Diego, CA, 92121, US"
AVweRllFByjofQCxwyXX,3000 Upas St,brewery,San Diego,US,,,Modern Times Flavordome,92104,moderntimesbeer,http://www.moderntimesbeer.com,False,False,True,CA,"3000 Upas St, San Diego, CA, 92104, US"
AVwcjN7m_7pvs4fzwVj5,3038 University Ave,brewery,San Diego,US,,,North Park Beer Company,92104,northparkbeerco,http://www.northparkbeerco.com,False,False,True,CA,"3038 University Ave, San Diego, CA, 92104, US"
AVwcuUb7ByjofQCxheXk,10051 Old Grove Rd,"brewery,distillery",San Diego,US,32.89872507,-117.11096409999999,Ballast Point Brewing & Spirits,92131,bpbrewing,http://www.ballastpoint.com,False,False,True,CA,"10051 Old Grove Rd, San Diego, CA, 92131, US"
AVzYRXWO-gnIPe8DTMWd,4836 Newport Ave,brewery,San Diego,US,,,Belching Beaver Taproom,92107,,,True,True,True,CA,"4836 Newport Ave, San Diego, CA, 92107, US"
AVzBHcXP-gnIPe8DSkBb,2816 Historic Decatur Rd #116,"restaurant,american,brewery,beer garden,new american restaurant",San Diego,US,32.740505,-117.21166000000001,Stone Brewing World Bistro & Gardens (Liberty Station),92106,,http://www.stonelibertystation.com/,True,False,True,CA,"2816 Historic Decatur Rd #116, San Diego, CA, 92106, US"
AV1Tp8ddFcQ3k02bFUEy,4836 Newport Ave,"restaurant,brewery,brewers",San Diego,US,32.745393,-117.24811799999999,Belching Beaver Brewery Ocean Beach,92107,,http://www.belchingbeaver.com/,True,False,True,CA,"4836 Newport Ave, San Diego, CA, 92107, US"
